Gene_Symbol,Boruta_Selezionato,Boruta_Tentativo,Boruta_Rank
ATP6V1B1,False,False,11681
ATP6V1B2,False,False,5102
ATP6V1C1,False,False,7766
ATP6V1D,False,False,11681
ATP6V1E1,False,False,382
ATP6V1F /// LOC101927180,False,False,7766
ATP6V1G1,False,False,649
ATP6V1G2,False,False,11681
ATP6V1G2-DDX39B /// DDX39B /// SNORD84,False,False,7766
ATP6V1H,False,False,6116
ATP7A,False,False,11681
ATP7B,False,False,11681
ATP8A1,False,False,7766
ATP8A2,False,False,7766
ATP8B1,False,False,1766
ATP8B2,False,False,7766
ATP8B3,False,False,7766
ATP8B4,False,False,1796
ATP9A,False,False,7766
ATP9B,False,False,7766
ATPAF2,False,False,6116
ATPIF1,False,False,3456
ATR,False,False,2485
ATRAID,False,False,2622
ATRIP /// TREX1,False,False,4004
ATRN,False,False,11681
ATRNL1,False,False,7766
ATRX,False,False,7766
ATXN1,False,False,7766
ATXN10,False,False,2082
ATXN2,False,False,5102
ATXN2L,False,False,161
ATXN3,False,False,9587
ATXN3L,False,False,11681
ATXN7,False,False,2199
ATXN7L1,False,False,5102
ATXN7L3B,False,False,5102
ATXN8OS,False,False,11681
AUH,False,False,7766
AUNIP,False,False,2798
AUP1,False,False,7766
AURKA,False,False,7766
AURKAIP1,False,False,6116
AURKAPS1 /// RAB3GAP2,False,False,7766
AURKB,False,False,11681
AURKC,False,False,1827
AUTS2,False,False,5102
AV8S2 /// TRAV13-2 /// TRAV13-2,False,False,11681
AV8S2A1N1T /// hADV36S1 /// TCR-alpha /// TCR-alpha /// TCRA /// TRAC /// TRAJ20 /// TRAJ20 /// TRAV36DV7 /// TRAV36DV7 /// YME1L1,False,False,2503
AVEN,False,False,11681
AVIL,False,False,1856
AVL9,False,False,11681
AVP,False,False,7766
AVPI1,False,False,7766
AVPR1A,False,False,7766
AVPR1B,False,False,11681
AVPR2,False,False,11681
AXIN1,False,False,11681
AXL,False,False,5102
AZGP1,False,False,2401
AZGP1 /// AZGP1P1,False,False,7766
AZGP1P1,False,False,11681
AZI2,False,False,313
AZIN1,False,False,669
AZU1,False,False,11681
B2M,False,False,4004
B3GALNT1,False,False,11681
B3GALT1,False,False,5102
B3GALT2,False,False,5102
B3GALT4,False,False,1185
B3GALT5,False,False,7766
B3GAT1,False,False,11681
B3GAT3,False,False,11681
B3GNT1,False,False,2195
B3GNT2,False,False,7766
B3GNT3,False,False,9587
B3GNT4,False,False,11681
B3GNTL1,False,False,246
B4GALNT1,False,False,11681
B4GALT1,False,False,11681
B4GALT2,False,False,7766
B4GALT3,False,False,816
B4GALT4,False,False,11681
B4GALT5,False,False,11681
B4GALT6,False,False,7766
B4GALT7,False,False,6116
B9D1,False,False,2483
B9D2,False,False,2898
BAALC,False,False,11681
BAAT,False,False,11681
BABAM1,False,False,11681
BACE1,False,False,7766
BACE2,False,False,5102
BACH1,False,False,4264
BACH1 /// GRIK1-AS2,False,False,3456
BACH2,False,False,115
BAD,False,False,5102
BAG1,False,False,2762
BAG2,False,False,2585
BAG3,False,False,9587
BAG4,False,False,3456
BAG5,False,False,3456
BAG6,False,False,3456
BAGE,False,False,11681
BAHCC1,False,False,11681
BAHD1,False,False,11681
BAI1,False,False,1605
BAI2,False,False,6116
BAI3,False,False,5102
BAIAP2,False,False,6116
BAIAP2L2,False,False,7766
BAIAP3,False,False,11681
BAK1,False,False,2436
BAMBI,False,False,11681
BANF1,False,False,11681
BANK1,False,False,11681
BANP,False,False,895
BAP1,False,False,5102
BARD1,False,False,3456
BARX1,False,False,2198
BARX2,False,False,11681
BASP1,False,False,11681
BATF,False,False,270
BATF3,False,False,6116
BAX,False,False,7766
BAZ1A,False,False,3456
BAZ1B,False,False,9587
BAZ2A,False,False,7766
BAZ2B,False,False,2810
BBC3 /// MIR3190 /// MIR3191,False,False,2632
BBIP1,False,False,11681
BBOX1,False,False,2712
BBS1,False,False,1122
BBS10,False,False,11681
BBS4,False,False,1846
BBS7,False,False,11681
BBS9,False,False,11681
BBX,False,False,371
BC069004,False,False,11681
BC069739,False,False,580
BC069756,False,False,2619
BC069776,False,False,1013
BC069782 /// STAMBPL1,False,False,3057
BC069804 /// SMAD1,False,False,11681
BC113958,False,False,6116
BC127192 /// SHANK2,False,False,6116
BCAM,False,False,7766
BCAN,False,False,11681
BCAP29,False,False,977
BCAP31,False,False,724
BCAR3,False,False,7766
BCAS1,False,False,11681
BCAS2,False,False,7766
BCAS3,False,False,235
BCAS4,False,False,7766
BCAT1,False,False,2658
BCAT2,False,False,3456
BCCIP,False,False,11681
BCHE,False,False,7766
BCKDHA,False,False,2509
BCKDHB,False,False,1336
BCKDK,False,False,11681
BCL10,False,False,1673
BCL11A,False,False,1390
BCL11B,False,False,1306
BCL2,False,False,1952
BCL2A1,False,False,1583
BCL2L1,False,False,6116
BCL2L10,False,False,4360
BCL2L11,False,False,11681
BCL2L13,False,False,11681
BCL2L14,False,False,7766
BCL2L2,False,False,1600
BCL2L2 /// BCL2L2-PABPN1 /// PABPN1,False,False,6116
BCL2L2-PABPN1 /// PABPN1,False,False,3456
BCL3 /// MIR8085,False,False,7766
BCL6,False,False,561
BCL7A,False,False,4004
BCL7B,False,False,5102
BCL7C,False,False,11681
BCL9,False,False,337
BCLAF1,False,False,2006
BCMO1,False,False,11681
BCOR,False,False,7766
BCORL1,False,False,11681
BCR,False,False,1549
BCS1L,False,False,876
BDH1,False,False,7766
BDH2,False,False,810
BDKRB1,False,False,7766
BDKRB2,False,False,11681
BDNF,False,False,9587
BEAN1,False,False,9195
BECN1,False,False,536
BEGAIN,False,False,6116
BEND5,False,False,564
BEST1,False,False,9587
BEST2,False,False,7766
BET1,False,False,5102
BET1L,False,False,7766
BEX1,False,False,5102
BEX4,False,False,7766
BFAR,False,False,1040
BFSP1,False,False,5102
BFSP2,False,False,7766
BGLAP /// PMF1 /// PMF1-BGLAP,False,False,11681
BGN,False,False,11681
BHLHB9,False,False,1644
BHLHE40,False,False,2922
BHLHE41,False,False,3456
BHMT,False,False,11681
BHMT2,False,False,7766
BICC1,False,False,7766
BICD1,False,False,11681
BICD2,False,False,7766
BID,False,False,3456
BIK,False,False,934
BIN1,False,False,6116
BIN2,False,False,7766
BIN3,False,False,7766
BIN3-IT1,False,False,11681
BIRC2,False,False,2316
BIRC3,False,False,2552
BIRC5,False,False,7766
BIRC7,False,False,2896
BLCAP,False,False,3456
BLK,False,False,11681
BLM,False,False,791
BLMH,False,False,4004
BLNK,False,False,5102
BLOC1S1,False,False,1357
BLOC1S1-RDH5 /// RDH5,False,False,2794
BLOC1S5-TXNDC5 /// TXNDC5,False,False,1153
BLVRA,False,False,7766
BLVRB,False,False,6116
BLZF1,False,False,5102
BMI1 /// COMMD3-BMI1,False,False,7766
BMP1,False,False,7766
BMP10,False,False,7766
BMP15,False,False,11681
BMP2,False,False,7766
BMP2K,False,False,11681
BMP3,False,False,2010
BMP4,False,False,5102
BMP5,False,False,7766
BMP6,False,False,3456
BMP7,False,False,9587
BMP8A,False,False,9587
BMP8B,False,False,7766
BMPR1A,False,False,5102
BMPR1B,False,False,2967
BMPR2,False,False,2122
BMS1,False,False,11681
BMX,False,False,5102
BNC1,False,False,11681
BNC2,False,False,5102
BNIP1,False,False,742
BNIP2,False,False,90
BNIP3,False,False,7766
BNIP3L,False,False,7766
BOLA1,False,False,58
BOLA2 /// BOLA2B,False,False,1774
BOLA2 /// LOC101060386 /// SMG1,False,False,11681
BOLA2 /// SMG1P2 /// SMG1P5,False,False,7766
BOP1 /// MIR7112,False,False,11681
BORA,False,False,6116
BPESC1,False,False,4264
BPGM,False,False,7766
BPHL,False,False,1560
BPI /// LOC149684,False,False,11681
BPIFA1,False,False,7766
BPNT1,False,False,11681
BPTF,False,False,1190
BPY2,False,False,223
BRAF /// KIAA1549,False,False,11681
BRAP,False,False,544
BRCA1,False,False,11681
BRCA2,False,False,11681
BRCC3,False,False,2926
BRD1,False,False,5102
BRD2,False,False,699
BRD3,False,False,4004
BRD4,False,False,7766
BRD7,False,False,1699
BRD7P3,False,False,11681
BRD8,False,False,1859
BRD9,False,False,11681
BRDT,False,False,11681
BRE,False,False,11681
BRF1,False,False,7766
BRF2,False,False,4004
BRINP1,False,False,2477
BRINP2,False,False,2434
BRINP3,False,False,11681
BRIP1,False,False,7766
BRIX1,False,False,1341
BRMS1,False,False,9587
BRPF1,False,False,7766
BRS3,False,False,3016
BRSK2,False,False,11681
BRWD1,False,False,5102
BSCL2 /// HNRNPUL2-BSCL2,False,False,11681
BSDC1,False,False,4004
BSG,False,False,7766
BSN,False,False,11681
BSPRY,False,False,5102
BST1,False,False,9195
BST2,False,False,7766
BTAF1,False,False,2938
BTBD1,False,False,4264
BTBD18,False,False,9587
BTBD2,False,False,2903
BTBD3,False,False,9587
BTBD7,False,False,546
BTC,False,False,7766
BTD,False,False,9587
BTF3,False,False,881
BTF3P11,False,False,3456
BTF3P12 /// BTF3P12,False,False,7766
BTF3P13 /// BTF3P13,False,False,11681
BTG1,False,False,871
BTG2,False,False,198
BTG3,False,False,524
BTG4,False,False,9587
BTK,False,False,2500
BTN1A1,False,False,1074
BTN2A1,False,False,3
BTN2A2,False,False,3456
BTN2A3P,False,False,4004
BTN3A1,False,False,7766
BTN3A2,False,False,6116
BTN3A2 /// BTN3A3,False,False,7766
BTN3A3,False,False,1626
BTNL2,False,False,4004
BTNL3,False,False,1974
BTNL8,False,False,2440
BTRC,False,False,11681
BUB1,False,False,7766
BUB1B,False,False,9587
BUB3,False,False,9587
BUD31,False,False,7766
BV03S1J2.2 /// IL23A /// TCRB /// TCRVB /// TRBC2 /// TRBC2 /// TRBJ2-7 /// TRBJ2-7 /// TRBV19,False,False,7766
BYSL,False,False,11681
BZRAP1,False,False,4004
BZW1,False,False,863
BZW2,False,False,4264
C10orf10,False,False,4360
C10orf12,False,False,5102
C10orf2,False,False,493
C10orf76,False,False,1999
C10orf88,False,False,7766
C10orf95,False,False,7766
C11orf1,False,False,11681
C11orf16,False,False,11681
C11orf21,False,False,11681
C11orf24,False,False,2123
C11orf30,False,False,2708
C11orf48 /// LOC102288414,False,False,218
C11orf49,False,False,1220
C11orf57,False,False,1270
C11orf58,False,False,1797
C11orf63,False,False,11681
C11orf68,False,False,6116
C11orf71,False,False,11681
C11orf73,False,False,755
C11orf80,False,False,9195
C11orf95,False,False,3456
C12orf10,False,False,11681
C12orf29,False,False,9587
C12orf4,False,False,2813
C12orf43,False,False,5102
C12orf49,False,False,2746
C12orf5,False,False,2355
C14orf1,False,False,3456
C14orf105,False,False,1863
C14orf132,False,False,1112
C14orf159,False,False,11681
C14orf166,False,False,1730
C14orf169,False,False,3456
C14orf2,False,False,7766
C14orf79,False,False,7766
C14orf93,False,False,7766
C15orf39,False,False,11681
C15orf49,False,False,328
C16orf3,False,False,11681
C16orf45,False,False,11681
C16orf58,False,False,3456
C16orf59,False,False,5102
C16orf62,False,False,7766
C16orf70,False,False,5102
C16orf71,False,False,3456
C16orf80,False,False,7766
C16orf95,False,False,283
C17orf53,False,False,1167
C17orf59,False,False,5102
C17orf62,False,False,824
C17orf70,False,False,6116
C17orf75,False,False,7766
C17orf80,False,False,7766
C17orf85,False,False,9587
C18orf25,False,False,11681
C18orf32 /// RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C,False,False,9587
C18orf8,False,False,7766
C19orf10,False,False,5102
C19orf24,False,False,9587
C19orf26,False,False,2085
C19orf40,False,False,7766
C19orf53,False,False,11681
C19orf54,False,False,11681
C19orf57,False,False,1260
C19orf60,False,False,5102
C19orf66,False,False,3456
C19orf73,False,False,7766
C19orf80,False,False,3073
C1D,False,False,431
C1GALT1,False,False,7766
C1GALT1C1,False,False,219
C1QA,False,False,3456
C1QB,False,False,5102
C1QBP,False,False,9587
C1QL1,False,False,11681
C1QTNF1,False,False,6116
C1QTNF3,False,False,1130
C1QTNF9B-AS1,False,False,6116
C1R,False,False,7766
C1RL,False,False,11681
C1S,False,False,11681
C1orf105,False,False,11681
C1orf106,False,False,6116
C1orf109,False,False,11681
C1orf112,False,False,3456
C1orf115,False,False,11681
C1orf116,False,False,6116
C1orf123,False,False,122
C1orf159,False,False,5102
C1orf174,False,False,7766
C1orf186 /// LOC100505650 /// LOC101929219,False,False,11681
C1orf21,False,False,7766
C1orf216,False,False,11681
C1orf27,False,False,9587
C1orf35,False,False,2513
C1orf50,False,False,11681
C1orf50 /// LOC100129924,False,False,7766
C1orf54,False,False,11681
C1orf56,False,False,1363
C1orf61,False,False,5102
C1orf68,False,False,11681
C1orf95,False,False,9587
C2,False,False,7766
C20orf195,False,False,4004
C20orf24 /// TGIF2-C20orf24,False,False,1675
C20orf27,False,False,7766
C21orf2,False,False,11681
C21orf33,False,False,11681
C21orf59,False,False,170
C21orf62,False,False,5102
C21orf91,False,False,7766
C22orf24,False,False,284
C22orf29 /// GNB1L,False,False,7766
C22orf31,False,False,7766
C22orf46,False,False,1807
C2CD2,False,False,9587
C2CD2L,False,False,5102
C2CD3,False,False,4004
C2CD5,False,False,2541
C2orf27A,False,False,1724
C2orf42,False,False,278
C2orf43,False,False,842
C2orf44,False,False,7766
C2orf47,False,False,7766
C2orf49,False,False,7766
C2orf54,False,False,11681
C2orf68,False,False,9587
C2orf72,False,False,4360
C2orf83,False,False,7766
C3,False,False,268
C3AR1,False,False,85
C3orf14,False,False,7766
C3orf18,False,False,9587
C3orf27,False,False,11681
C3orf36,False,False,7766
C3orf52,False,False,2105
C3orf62 /// MIR4271 /// USP4,False,False,11681
C4A /// C4B /// C4B_2,False,False,7766
C4BPA,False,False,3046
C4BPB,False,False,11681
C4orf19,False,False,6116
C4orf27,False,False,11681
C4orf29,False,False,11681
C4orf46 /// TOMM7,False,False,5102
C4orf6,False,False,7766
C5,False,False,5102
C5AR1,False,False,11681
C5AR2,False,False,11681
C5orf15,False,False,3456
C5orf22,False,False,7766
C5orf28,False,False,3456
C5orf30,False,False,7766
C5orf42,False,False,5102
C5orf45,False,False,415
C5orf66,False,False,3456
C6,False,False,5102
C6orf10,False,False,7766
C6orf106,False,False,7766
C6orf120,False,False,4004
C6orf123,False,False,7766
C6orf15,False,False,708
C6orf211,False,False,812
C6orf25,False,False,7766
C6orf47,False,False,5102
C6orf48,False,False,11681
C6orf62,False,False,3456
C7,False,False,3456
C7orf25 /// PSMA2,False,False,7766
C7orf26,False,False,7766
C7orf43,False,False,11681
C7orf49,False,False,7766
C7orf55-LUC7L2 /// LUC7L2,False,False,5102
C7orf63,False,False,11681
C7orf69,False,False,1947
C8A,False,False,11681
C8B,False,False,2732
C8G,False,False,11681
C8orf17,False,False,1771
C8orf33,False,False,451
C8orf4,False,False,11681
C8orf44,False,False,11681
C8orf44-SGK3 /// SGK3,False,False,7766
C8orf60,False,False,6116
C9,False,False,11681
C9orf114,False,False,6116
C9orf116,False,False,5102
C9orf156,False,False,5102
C9orf16,False,False,7766
C9orf3,False,False,11681
C9orf38,False,False,7766
C9orf40,False,False,9587
C9orf53,False,False,11681
C9orf78,False,False,9587
C9orf9,False,False,7766
C9orf91,False,False,2331
CA1,False,False,7766
CA10,False,False,3456
CA11,False,False,3456
CA12,False,False,7766
CA14,False,False,4264
CA2,False,False,2025
CA3,False,False,11681
CA4,False,False,7766
CA5A,False,False,6116
CA5B,False,False,11681
CA5BP1,False,False,7766
CA6,False,False,7766
CA7,False,False,11681
CA8,False,False,3456
CA9,False,False,7766
CAAP1,False,False,2843
CAB39,False,False,11681
CAB39L,False,False,11681
CABIN1,False,False,4360
CABP1,False,False,3456
CABP2,False,False,11681
CABP5,False,False,3456
CABYR,False,False,1746
CACFD1,False,False,747
CACNA1A /// LOC100507353,False,False,3045
CACNA1B,False,False,9587
CACNA1C,False,False,5102
CACNA1D,False,False,9587
CACNA1E,False,False,443
CACNA1F,False,False,2420
CACNA1G,False,False,5102
CACNA1H,False,False,9587
CACNA1I,False,False,3456
CACNA1S,False,False,11681
CACNA2D1,False,False,7766
CACNA2D2,False,False,11681
CACNA2D3,False,False,11681
CACNB1,False,False,11681
CACNB2,False,False,5102
CACNB3,False,False,2249
CACNB4,False,False,11681
CACNG1,False,False,5102
CACNG2,False,False,7766
CACNG3,False,False,1266
CACNG4,False,False,11681
CACNG5,False,False,5102
CACTIN,False,False,7766
CACYBP,False,False,974
CAD,False,False,745
CADM1,False,False,3456
CADM3,False,False,7766
CADM3-AS1,False,False,5102
CADM4,False,False,7766
CADPS,False,False,7766
CADPS2,False,False,7766
CALB1,False,False,11681
CALB2,False,False,7766
CALCA,False,False,5102
CALCB,False,False,7766
CALCOCO1,False,False,11681
CALCOCO2,False,False,890
CALCR,False,False,5102
CALCRL,False,False,11681
CALD1,False,False,5102
CALHM2,False,False,7766
CALM1,False,False,4264
CALM1 /// CALM2 /// CALM3,False,False,11681
CALML3,False,False,7766
CALML4,False,False,1836
CALML5,False,False,5102
CALR,False,False,7766
CALU,False,False,1224
CALY,False,False,5102
CAMK1,False,False,7766
CAMK1D,False,False,622
CAMK1G,False,False,11681
CAMK2A,False,False,3456
CAMK2B,False,False,11681
CAMK2G,False,False,11681
CAMK2N1,False,False,1754
CAMK4,False,False,4004
CAMKK2,False,False,11681
CAMKMT,False,False,5102
CAMKV,False,False,7766
CAMLG,False,False,11681
CAMP,False,False,727
CAMSAP1,False,False,1476
CAMSAP2,False,False,11681
CAMTA1,False,False,11681
CAMTA2,False,False,11681
CAND1,False,False,1717
CAND2,False,False,5102
CANT1,False,False,302
CANX,False,False,7766
CAP1,False,False,7766
CAP2,False,False,11681
CAPG,False,False,638
CAPN1,False,False,11681
CAPN10,False,False,11681
CAPN11,False,False,11681
CAPN15,False,False,11681
CAPN2,False,False,3456
CAPN3,False,False,11681
CAPN5,False,False,11681
CAPN6,False,False,11681
CAPN7,False,False,5102
CAPN9,False,False,9195
CAPNS1,False,False,11681
CAPRIN1,False,False,9587
CAPRIN2,False,False,2882
CAPZA1,False,False,5102
CAPZA2,False,False,594
CAPZB,False,False,5102
CARD10,False,False,5102
CARD14,False,False,11681
CARD8,False,False,6116
CARD9 /// DNLZ,False,False,11681
CARF,False,False,350
CARHSP1,False,False,9195
CARKD,False,False,590
CARM1,False,False,7766
CARS,False,False,6116
CARS2,False,False,303
CARTPT,False,False,7766
CASC1,False,False,3456
CASC3 /// MIR6866,False,False,7766
CASC5,False,False,11681
CASD1,False,False,3456
CASK,False,False,11681
CASKIN2,False,False,11681
CASP1,False,False,2065
CASP10,False,False,11681
CASP2,False,False,3456
CASP3,False,False,11681
CASP4,False,False,11681
CASP5,False,False,4004
CASP6,False,False,4004
CASP7,False,False,2332
CASP8,False,False,11681
CASP8AP2,False,False,7766
CASP9,False,False,323
CASQ1,False,False,11681
CASQ2,False,False,2574
CASR,False,False,5102
CASS4,False,False,6116
CAST,False,False,571
CASZ1,False,False,5102
CAT,False,False,7766
CATR1,False,False,5102
CATSPER2 /// CATSPER2P1 /// LOC101930343,False,False,7766
CATSPERB,False,False,3456
CATSPERG,False,False,7766
CAV1,False,False,11681
CAV2,False,False,11681
CAV3,False,False,11681
CBFA2T2,False,False,884
CBFA2T3,False,False,5102
CBFB,False,False,11681
CBL,False,False,6116
CBLB,False,False,5102
CBLC,False,False,7766
CBLL1,False,False,448
CBLN1,False,False,9587
CBR1,False,False,6116
CBR3,False,False,11681
CBR4,False,False,2276
CBS,False,False,5102
CBWD1 /// CBWD2 /// CBWD3 /// CBWD5 /// CBWD6 /// CBWD7 /// LOC101060578,False,False,3456
CBX1,False,False,7766
CBX2,False,False,11681
CBX3,False,False,204
CBX4,False,False,3456
CBX5,False,False,11681
CBX6,False,False,7766
CBX7,False,False,82
CBX8,False,False,11681
CBY1,False,False,11681
CC2D1A,False,False,11681
CCAR2,False,False,9587
CCBL1,False,False,11681
CCBL2,False,False,7766
CCDC101,False,False,9587
CCDC102B,False,False,11681
CCDC106,False,False,7766
CCDC109B,False,False,5102
CCDC121,False,False,11681
CCDC130,False,False,1071
CCDC132,False,False,5102
CCDC134,False,False,3456
CCDC144A,False,False,11681
CCDC15,False,False,7766
CCDC169-SOHLH2 /// SOHLH2,False,False,4264
CCDC170,False,False,7766
CCDC176,False,False,7766
CCDC177,False,False,11681
CCDC181,False,False,11681
CCDC186,False,False,11681
CCDC19,False,False,5102
CCDC22,False,False,11681
CCDC25,False,False,7766
CCDC28A,False,False,5102
CCDC28B,False,False,11681
CCDC30,False,False,11681
CCDC33,False,False,5102
CCDC40,False,False,4360
CCDC47,False,False,1154
CCDC51,False,False,1889
CCDC53,False,False,2792
CCDC57,False,False,7766
CCDC59,False,False,6116
CCDC6,False,False,3456
CCDC64,False,False,3456
CCDC68,False,False,7766
CCDC69,False,False,2280
CCDC7,False,False,5102
CCDC70,False,False,11681
CCDC71,False,False,4004
CCDC81,False,False,5102
CCDC82,False,False,4004
CCDC85B,False,False,11681
CCDC85C,False,False,11681
CCDC86,False,False,11681
CCDC87,False,False,11681
CCDC88A,False,False,11681
CCDC88C,False,False,6116
CCDC9,False,False,9587
CCDC90B,False,False,7766
CCDC91,False,False,1379
CCDC92,False,False,4004
CCDC93,False,False,11681
CCDC94,False,False,11681
CCHCR1,False,False,7766
CCIN,False,False,11681
CCK,False,False,11681
CCKAR,False,False,11681
CCKBR,False,False,7766
CCL1,False,False,11681
CCL11,False,False,4264
CCL13,False,False,7766
CCL14 /// CCL15-CCL14,False,False,7766
CCL15 /// CCL15-CCL14,False,False,11681
CCL16,False,False,4264
CCL17,False,False,11681
CCL18,False,False,11681
CCL19,False,False,11681
CCL2,False,False,6116
CCL20,False,False,11681
CCL21,False,False,11681
CCL22,False,False,4264
CCL23,False,False,5102
CCL24,False,False,11681
CCL25,False,False,5102
CCL27,False,False,11681
CCL3 /// CCL3L1 /// CCL3L3,False,False,588
CCL4,False,False,1572
CCL5,False,False,5102
CCL7,False,False,5102
CCL8,False,False,7766
CCNA1,False,False,5102
CCNA2,False,False,2566
CCNB1,False,False,899
CCNB1IP1,False,False,7766
CCNB2,False,False,2456
