Gene_Symbol,Mean_T1D,Mean_Control,Log2FC,P_Value,FDR
HIRA,9.12598795840948,9.198053145209728,-0.07206518680024843,0.6777847989843203,0.910110437980436
NDUFB6,10.422400861512953,10.390224698032931,0.03217616348002217,0.6780823608124952,0.9103389600607289
FAM118A,7.6411174489715314,7.737536140325932,-0.09641869135440029,0.6781475198511885,0.9103389600607289
Igk,5.438302919084765,5.317948254672679,0.12035466441208609,0.6781570588154953,0.9103389600607289
PRRG3,5.145230184156061,5.04924210072025,0.09598808343581045,0.6784046818237225,0.9103673793028402
GSPT1,8.096202768262874,8.051240587339661,0.04496218092321236,0.6784476688374551,0.9103673793028402
TCF12,7.71500898243769,7.780072527779576,-0.06506354534188574,0.6782729160206906,0.9103673793028402
C1orf109,6.254903935548612,6.183674007604087,0.07122992794452454,0.6783191902838982,0.9103673793028402
OS9,10.829405894222791,10.801462057864192,0.027943836358598872,0.6785891180989042,0.9104667855759645
RAB40AL,4.111733682485419,3.994874609827008,0.11685907265841156,0.6788207291384368,0.9106871306636861
LRTM1,5.707308977665294,5.770277874451687,-0.06296889678639328,0.6794975264996722,0.9106911018091104
KIAA0319,4.321982052749589,4.433772524386182,-0.11179047163659295,0.6793798073466598,0.9106911018091104
TIMM44,7.6344236917427395,7.68803810922883,-0.05361441748609064,0.6791941460338816,0.9106911018091104
SEPT8,4.902006515358225,4.94492343530811,-0.04291691994988511,0.6791805015114238,0.9106911018091104
LOC100505874 /// MLLT10P1,5.46302138237479,5.355295769695597,0.107725612679193,0.6794486490262845,0.9106911018091104
PRR11,10.643044561219716,10.702424055971832,-0.05937949475211646,0.6794208279195926,0.9106911018091104
TOP2A,6.109256726137979,6.213946885682641,-0.10469015954466165,0.6789040082129986,0.9106911018091104
RRN3 /// RRN3P1 /// RRN3P2,8.223292814665513,8.267307778378642,-0.04401496371312952,0.6792664202567787,0.9106911018091104
RITA1,6.71528523559788,6.6618678442242185,0.05341739137366108,0.679041298497088,0.9106911018091104
ADRA1A,4.696449520528643,4.618783733153932,0.07766578737471086,0.6792478667591759,0.9106911018091104
THOC6,8.199936196769174,8.254620576990249,-0.054684380221074136,0.6796983076711061,0.9108698689315814
IFNA8,2.289438139884994,2.411773171196469,-0.12233503131147527,0.6797830983267654,0.9108931760743837
SIK2,4.840017682653784,4.901528433894069,-0.061510751240285266,0.6800162065092343,0.9109300168625524
TAB2,10.372316142786579,10.39565729760811,-0.023341154821531873,0.6803528528205178,0.9109300168625524
GNAI1,4.884154231973231,4.987437593499175,-0.10328336152594364,0.6805644337688528,0.9109300168625524
GPKOW,9.588055045052695,9.559629690139625,0.028425354913069967,0.6799343267788419,0.9109300168625524
HSPA12A,4.091038292841655,4.159389514214735,-0.0683512213730797,0.6801350999868894,0.9109300168625524
SLC39A2,6.04286323382912,5.952633302721743,0.09022993110737687,0.6804405164960862,0.9109300168625524
RSRC2,10.299983983334918,10.273260847203964,0.026723136130954117,0.6807286946426907,0.9109300168625524
FAM153A /// FAM153B /// LOC100507387 /// LOC102725213,7.412681472973106,7.320523139192286,0.09215833378082028,0.6802259853850934,0.9109300168625524
KCNAB1,5.019931559431129,4.962627552475202,0.057304006955926745,0.6805114473875622,0.9109300168625524
TACR1,4.960497845220328,5.02831201944006,-0.06781417421973224,0.6799796617378363,0.9109300168625524
SPRR3,4.785918917482494,4.905490585457453,-0.11957166797495855,0.6802771696037812,0.9109300168625524
TGFB3,7.25494621380247,7.193736064357374,0.061210149445096285,0.6805210514692814,0.9109300168625524
KRT13,4.0182942742632255,3.904385003928899,0.11390927033432652,0.6807542116397913,0.9109300168625524
AQP1,5.947313173892519,6.018911723265837,-0.07159854937331733,0.6806373129428018,0.9109300168625524
HIST1H1A,3.346024683938191,3.4196605813052705,-0.07363589736707965,0.6810515722857068,0.911018351920479
APLP1,3.5741418150355,3.5206532126717107,0.05348860236378927,0.680906371781729,0.911018351920479
CLSTN3,6.8506923763229635,6.922622517601149,-0.07193014127818564,0.6809920591465949,0.911018351920479
RAB40C,4.248807499476489,4.296924486961752,-0.04811698748526361,0.6810898577731794,0.911018351920479
MORC1,3.0557677712121403,2.9127907651634506,0.14297700604868968,0.6820896872708954,0.9111716098667841
S100PBP,9.013721330392226,8.97832080807779,0.035400522314436245,0.6820244723473968,0.9111716098667841
PSMG2,11.791060867737121,11.816930011248823,-0.02586914351170222,0.6821282333849986,0.9111716098667841
SPOCK2,10.236919640110305,10.196515672292511,0.04040396781779343,0.6820741215946922,0.9111716098667841
BRMS1,9.590454117145471,9.613954160556352,-0.023500043410880522,0.6820606089632972,0.9111716098667841
KCNJ12 /// KCNJ18 /// LOC100996843,3.9546959739925107,4.04482703499835,-0.09013106100583901,0.6817527491955534,0.9111716098667841
FIG4,9.777082102870752,9.813511869685835,-0.03642976681508259,0.6820590729725935,0.9111716098667841
SFN,6.908907928955161,6.93856778871895,-0.02965985976378871,0.6821714730191709,0.9111716098667841
PDE6A,5.584622003972735,5.684829560263284,-0.10020755629054978,0.6816571490274492,0.9111716098667841
ATP7B,5.721528055950552,5.616434160328224,0.10509389562232752,0.681773425361151,0.9111716098667841
UMOD,4.795627563191635,4.905216853010278,-0.10958928981864258,0.6819561684803098,0.9111716098667841
TMEM14A,8.52536242483585,8.425228102187821,0.10013432264802802,0.6822157247681827,0.9111716098667841
DGKQ,3.855590100550936,3.9342942851325664,-0.07870418458163053,0.6816163932553418,0.9111716098667841
GH2,3.711407231575272,3.800874477701415,-0.08946724612614299,0.6820158470877586,0.9111716098667841
GATAD2A,9.296644694717644,9.244136961859857,0.052507732857787204,0.682042165666424,0.9111716098667841
CYP4F2 /// CYP4F3,4.26159214536186,4.153550022415497,0.10804212294636262,0.6823664303580533,0.9112828365898311
AP3S2 /// C15orf38-AP3S2,8.026917780390166,8.052888988019301,-0.025971207629135407,0.6828447327217388,0.9115612962005433
MTNR1A,4.448604425287223,4.542016801822414,-0.0934123765351913,0.6827984850351456,0.9115612962005433
SIGLEC15,7.73309291840551,7.688644590059817,0.0444483283456929,0.6826661136552411,0.9115612962005433
DLK2,6.335895326109994,6.253825468226144,0.0820698578838499,0.6827570641228272,0.9115612962005433
CFHR2,6.021864569424924,6.096716584550361,-0.07485201512543682,0.6830606599967947,0.9117594883809067
SEC23B,8.582491748733391,8.611691612818651,-0.02919986408526043,0.6831959685598272,0.9118449257292616
TRDMT1,7.516818546647358,7.5606350567142115,-0.043816510066853276,0.6832596050950966,0.9118449257292616
AIRE,5.908561288548138,5.79353576175565,0.11502552679248801,0.6833965649634159,0.9118560642228911
TYRP1,4.898363375960944,4.791877487042847,0.10648588891809663,0.6834333230051349,0.9118560642228911
ARHGAP11A,4.440610557376984,4.315011727175377,0.12559883020160711,0.68347036112304,0.9118560642228911
DUSP4,4.436821013780313,4.547345142809466,-0.11052412902915254,0.6835943797020876,0.9119315014977509
SHB,4.837433159720935,4.763733359125509,0.07369980059542591,0.6836649611970285,0.9119356445497276
ANK2,5.178441397487884,5.251379436195719,-0.07293803870783488,0.6837720430021499,0.9119884694734092
CUZD1,6.826990304970658,6.766384153817332,0.06060615115332624,0.6838648960512511,0.9120223080849278
SCN3B,4.482246763241928,4.567914294065182,-0.08566753082325373,0.6842374328113082,0.9122036051436094
SNX10,10.223970535554496,10.27971449996535,-0.05574396441085305,0.6841126178509874,0.9122036051436094
UPF2,9.308320051177844,9.332434212408323,-0.024114161230478715,0.6842940087782943,0.9122036051436094
TOMM34,8.797786344983471,8.772046643829091,0.025739701154380512,0.684338316873922,0.9122036051436094
TNFAIP8,11.694594733008653,11.65587064862549,0.03872408438316377,0.6842331526977006,0.9122036051436094
SLC6A20,4.1596757313674875,4.047531761421109,0.11214396994637887,0.684742438625998,0.9123108855436914
ZNF280A,6.791238823859986,6.725130964687112,0.06610785917287476,0.6846050157365916,0.9123108855436914
ATAD3A /// ATAD3B,7.758039514277229,7.6997235318966615,0.058315982380567455,0.6847563169038258,0.9123108855436914
HMGB1P4 /// HMGB1P4,9.950287066705004,9.994772048838756,-0.04448498213375274,0.6845451554496902,0.9123108855436914
RP13-258O15.1 /// RPL26P37 /// RPL26P37,12.746702688859793,12.714864453706165,0.0318382351536286,0.6846367794213064,0.9123108855436914
FPGT,7.555430381259561,7.514501074255925,0.04092930700363606,0.6853626965473918,0.912489098989065
RHBDF2,9.324927433331705,9.275503548242915,0.0494238850887907,0.6851890196114956,0.912489098989065
NTN1,5.290591795602435,5.189171854719173,0.1014199408832619,0.6852777526027442,0.912489098989065
MARK1,5.935820815883457,5.8299718875883615,0.10584892829509585,0.6853440083309917,0.912489098989065
PDE4B,8.804437281831136,8.760827450957784,0.04360983087335235,0.6849688404725315,0.912489098989065
PFKFB4,5.359702913468908,5.264651464605033,0.09505144886387473,0.6850352900398372,0.912489098989065
B3GALT4,7.030997481681369,6.973339371892155,0.05765810978921415,0.6851790238714895,0.912489098989065
CREBBP,8.388635180355339,8.325985106462584,0.06265007389275468,0.6855714087633373,0.9125871751636466
ACP1,10.162533478310918,10.184763919414051,-0.022230441103133103,0.6855526740303934,0.9125871751636466
DNAAF2,6.729662049401871,6.650122721170415,0.07953932823145671,0.6857272399510815,0.912614834853655
GTF2I /// GTF2IP1 /// LOC100093631,11.217701872215734,11.200229962248564,0.017471909967170518,0.6856618730359543,0.912614834853655
EEF1B2 /// SNORA41,14.33182023808493,14.360180848788652,-0.028360610703721534,0.68598693540854,0.9127965254988138
PRRG4,7.6393905558162,7.692728432946989,-0.0533378771307893,0.6862689970842358,0.9127965254988138
UBE3B,7.743724852983028,7.710373918175143,0.03335093480788487,0.6862010426743443,0.9127965254988138
EHMT1,6.43192365868099,6.350018315908379,0.08190534277261108,0.6862080557184256,0.9127965254988138
TCEB3B,5.106864048688446,5.2203881082702255,-0.11352405958177947,0.6860418354577911,0.9127965254988138
NAA10,8.96896469174819,8.9922951545531,-0.02333046280490869,0.6861528721212782,0.9127965254988138
SLC18A1,5.168781588243039,5.2754754925787175,-0.10669390433567827,0.6866807604548172,0.9129847985781461
NAPG,8.09013186748324,8.120649082836815,-0.030517215353574656,0.6866610313361928,0.9129847985781461
COL17A1,3.544892639986589,3.6126532473485855,-0.06776060736199652,0.686484810944617,0.9129847985781461
SMAD6,4.340307893128469,4.400882864489399,-0.06057497136093026,0.6865714861684811,0.9129847985781461
RP11-255C15.3,6.7468049010599245,6.802709054540235,-0.05590415348031019,0.6871325095155703,0.9132861069592489
C17orf75,6.102041459465517,6.169991379672365,-0.06794992020684809,0.687245261396638,0.9132861069592489
USP5,7.996702312061566,7.940658080334685,0.05604423172688122,0.6870821488580542,0.9132861069592489
SHPK,7.073462513114812,7.005167078097994,0.06829543501681812,0.6870429698973795,0.9132861069592489
ILVBL,6.611993973189122,6.582732382061875,0.029261591127247577,0.6872085050524803,0.9132861069592489
ANKRD2,4.732033507370298,4.604132455715063,0.12790105165523524,0.6874336275277233,0.9133568104637416
ELOVL6,5.760724510080405,5.831290684204338,-0.07056617412393251,0.6874161362024144,0.9133568104637416
SMOX,6.1918041224434885,6.255770386983616,-0.06396626454012733,0.6877203979733807,0.9133786535583962
SOCS7,4.869984747297052,4.990797496047586,-0.1208127487505335,0.6876147143893259,0.9133786535583962
RENBP,5.611764999138715,5.725823094407748,-0.11405809526903354,0.6876532408597208,0.9133786535583962
PRSS3P3,4.111071015674402,4.0282565160867465,0.08281449958765563,0.6876744679054864,0.9133786535583962
BCAS3,7.751289151653352,7.7857317308811576,-0.03444257922780558,0.6878568039653494,0.9134700506624445
FKBP10,3.96323980582021,4.022928015482651,-0.05968820966244115,0.6880160381155151,0.9135917424966778
CRYZL1,8.904061081548866,8.940593743222808,-0.03653266167394165,0.6881035381392918,0.9136181666128823
LPA /// PLG,4.629008173125481,4.528606032984061,0.10040214014142013,0.6883233738571738,0.913820274821189
SRSF4,10.79366107889333,10.81564019634058,-0.02197911744725012,0.6884180526932081,0.9138562009771838
ACTB,15.127798254984619,15.152071814419465,-0.024273559434845993,0.6894603788196629,0.9140750215307745
HFE,7.127680456188329,7.15213449138282,-0.024454035194491297,0.6893634586986641,0.9140750215307745
EDDM3A,3.925115398887604,3.834064938004816,0.09105046088278801,0.6896568159177099,0.9140750215307745
IVL,5.2007313467982295,5.309751807270324,-0.10902046047209435,0.6896486430398046,0.9140750215307745
PENK,5.9161003585585155,6.0016002760474505,-0.08549991748893504,0.6888108004621458,0.9140750215307745
COPZ2,5.669635062165199,5.756290700224125,-0.08665563805892607,0.6889726736775952,0.9140750215307745
RRP1B,8.742997710002495,8.788824759644603,-0.045827049642108264,0.6887963727681174,0.9140750215307745
GDNF,5.798094402551651,5.886547476766823,-0.08845307421517123,0.6891383172851481,0.9140750215307745
BIN3-IT1,6.930862426610245,6.8533450608380875,0.07751736577215773,0.68966503844242,0.9140750215307745
PRRC2B,8.94836320388659,8.908391844253263,0.0399713596333271,0.6895643855101641,0.9140750215307745
PLA2G4C,6.2918820183828545,6.418760710018859,-0.12687869163600407,0.6892924114505014,0.9140750215307745
MYT1L,4.1467950604190476,4.081498725438673,0.06529633498037413,0.6895537611684307,0.9140750215307745
PHLDA2,6.113412073936071,6.194169416586688,-0.0807573426506174,0.6892548419486579,0.9140750215307745
GNG5,12.202172697869791,12.227500750324268,-0.025328052454476335,0.6891800791335997,0.9140750215307745
LAG3,6.387401341884784,6.2740143455110315,0.1133869963737526,0.6892605553692449,0.9140750215307745
UPF1,8.392012012981498,8.364493288802754,0.027518724178744236,0.6895186099992887,0.9140750215307745
TUBB8P2 /// TUBB8P2,5.324105692142146,5.446155261998161,-0.12204956985601534,0.6898968075362581,0.9142925430331956
ISG15,10.916856537127707,10.874670807095912,0.04218573003179493,0.6900733751824336,0.9144368727905275
AFF3,3.6292215532009124,3.698746956806307,-0.0695254036053945,0.690179073342375,0.9144872721786469
KLF3-AS1,7.06560312961585,6.991244601369857,0.07435852824599287,0.6903094988145964,0.9145704221624614
SLIT1,6.640822029324268,6.588542338639485,0.05227969068478355,0.6909758631495644,0.9147987337522107
KIAA0895,4.3612226712828015,4.231712644816954,0.12951002646584708,0.6911566471451218,0.9147987337522107
FAM124B,4.1415279748838785,4.065413967414997,0.07611400746888108,0.6908360663206765,0.9147987337522107
OR1D5,4.4502038827547095,4.347541004868412,0.10266287788629747,0.6912130028901863,0.9147987337522107
PIP5K1C,8.53120655531826,8.497445768404498,0.03376078691376172,0.6912808911744254,0.9147987337522107
TNKS,6.153065186839383,6.091764863047085,0.061300323792297995,0.6908398017989726,0.9147987337522107
ACTBP9 /// ACTBP9,8.421186124037801,8.480186153105286,-0.05900002906748547,0.6906493764319711,0.9147987337522107
ITPKB,10.080374978745246,10.039832335947054,0.040542642798191864,0.6909632059258357,0.9147987337522107
ARHGAP24,6.326693911408996,6.267416661790695,0.05927724961830094,0.6912760035085379,0.9147987337522107
CDC73,8.071957309526253,8.00826130085956,0.06369600866669245,0.6908438331865703,0.9147987337522107
CYBA,12.281607542217595,12.241687075559733,0.0399204666578612,0.6912940782694286,0.9147987337522107
DDX50,10.286281076650788,10.261098817938416,0.025182258712371564,0.691213066037509,0.9147987337522107
STK32B,4.542741920516686,4.443794486205548,0.09894743431113806,0.6919542988671245,0.9155827637741519
SERPINB4,3.0453405501159163,3.165025066793272,-0.11968451667735547,0.6921224096258872,0.9156022325630847
AHCYL2,7.287169519949921,7.2353609155220155,0.05180860442790536,0.6923754951383445,0.9156022325630847
MAN1A2,6.896331344966051,6.859750966351553,0.0365803786144987,0.692205240159267,0.9156022325630847
SNRPD3,11.075430044570217,11.112565740222541,-0.03713569565232433,0.6921742463263775,0.9156022325630847
CD58,7.993232449942939,7.949923185898932,0.04330926404400692,0.6922980457621825,0.9156022325630847
CDON,3.7593760947368033,3.8475281032637696,-0.08815200852696625,0.6923447660141654,0.9156022325630847
ABCD3,9.274519990907542,9.31629816249596,-0.04177817158841712,0.6926516140168463,0.9158777578943036
CLNS1A,10.796974376111939,10.76332851449984,0.033645861612098926,0.6928364483507854,0.9160325376111196
OAZ1,13.984127673656534,13.96406443891498,0.02006323474155458,0.6929597268140092,0.9161059090180314
STX5,7.885295638692494,7.845758471826694,0.039537166865799556,0.6935528102994628,0.9167859882055731
RP6-91H8.1,3.630917129034705,3.5340369250151062,0.09688020401959863,0.6936098208954484,0.9167859882055731
PSCA,4.189819324773536,4.064981586862187,0.12483773791134922,0.6936973597414459,0.9168120298167065
HMGCS2,4.01660565811957,4.103661546890014,-0.08705588877044423,0.6939806320956626,0.9169297383888374
FAM76A,6.295374077093454,6.210051328143355,0.08532274895009895,0.6939899588590024,0.9169297383888374
AREL1,9.5868408753626,9.566115521936517,0.020725353426083615,0.6938953981531497,0.9169297383888374
LYL1,9.331408739176837,9.29264257440312,0.03876616477371719,0.6940627059135107,0.9169362141174093
RNF19A,7.448088768406975,7.381936206008578,0.06615256239839695,0.69464688698945,0.9169648912949234
LINC01260,6.625087691506281,6.544777847053507,0.08030984445277412,0.6946225682531245,0.9169648912949234
PPBPP2,3.796205192312774,3.8625211984136367,-0.06631600610086252,0.6946143074595327,0.9169648912949234
LOC101927181,4.963609055629121,4.878285005817695,0.08532404981142605,0.6944518587433205,0.9169648912949234
SERPINI2,5.8029247557183545,5.891543301116637,-0.0886185453982824,0.6945822015980864,0.9169648912949234
PCBP3,6.160630070290347,6.070070566964773,0.09055950332557394,0.6941968057230453,0.9169648912949234
BAP1,8.679409037996223,8.722506553334895,-0.043097515338672565,0.6946831642337076,0.9169648912949234
STX1A,6.217401032310927,6.128176789198991,0.08922424311193566,0.6944452591213346,0.9169648912949234
JAK3,5.45348358454507,5.503108794106544,-0.04962520956147376,0.6946950441708266,0.9169648912949234
NYX,6.287264445148291,6.371058440419166,-0.08379399527087461,0.694775050652316,0.9169809384341847
EFEMP2,6.796489772118886,6.749785559394841,0.04670421272404557,0.6949780554021594,0.9171593026813968
NR2F1,3.360099364577523,3.2450970430320045,0.11500232154551826,0.6953814227208673,0.9173789093909261
SAC3D1,6.8194033761050195,6.715625235790829,0.10377814031419064,0.6955517339643966,0.9173789093909261
CYP11B1,5.8680209463762845,5.943464865356664,-0.07544391898037972,0.6955512121699718,0.9173789093909261
ELF2,8.27011827659638,8.310098295767652,-0.039980019171272474,0.6954373394144514,0.9173789093909261
SEC24B,10.117906252115235,10.151395813873583,-0.03348956175834772,0.6953437302491473,0.9173789093909261
SERPIND1,3.6650763222365965,3.7607136952444904,-0.09563737300789388,0.6953141051020726,0.9173789093909261
GCNT1P1 /// GCNT1P1,5.250178072439545,5.173357670631883,0.07682040180766236,0.6957243813549898,0.9174275552749233
LCE2B,4.7696075298903775,4.867765149051631,-0.09815761916125343,0.6956701245890291,0.9174275552749233
MEPCE,9.07694209477072,9.045027387564753,0.03191470720596712,0.6959623659170211,0.9176518414993698
HS6ST1,3.761661972569248,3.7076142826189784,0.05404768995026954,0.696037988805951,0.9176620250426717
UGT1A1 /// UGT1A10 /// UGT1A4 /// UGT1A6 /// UGT1A8 /// UGT1A9,6.9975512236513495,6.939318277192473,0.05823294645887689,0.6961161352333728,0.9176755333280368
USE1,8.608079756609941,8.576760832926475,0.03131892368346634,0.6962371079303247,0.9177454904592156
GLRA3,4.629663745112969,4.5551951060955895,0.07446863901737988,0.6963565553478498,0.9178134235933479
RBM10,9.380105170815572,9.344078546395393,0.03602662442017923,0.6966717376041983,0.9180497790289333
SCN1B,7.146840485568066,7.096127419698516,0.05071306586954982,0.6966338665528666,0.9180497790289333
MYCL,7.229094804914189,7.275415029293181,-0.046320224378991526,0.6967787604295339,0.9180731427414862
EGLN1,8.460870258014737,8.412894428079648,0.047975829935088754,0.696825327283919,0.9180731427414862
KLHL12,7.566342368766992,7.521918446636846,0.04442392213014568,0.6969904286888471,0.9182011544721482
FDFT1,10.999590186926529,10.98109710246684,0.018493084459688447,0.6976172152522219,0.9183398771245443
RP11-15P13.1,3.9959785985784775,4.13074631341507,-0.13476771483659267,0.6973327665253017,0.9183398771245443
SCN8A,3.066251876616435,3.119542463513404,-0.053290586896969305,0.6976163813078199,0.9183398771245443
IL12RB1,6.152985448988922,6.251905835184296,-0.09892038619537402,0.6971936892329689,0.9183398771245443
EMX2,3.30725845531315,3.1851861561880455,0.12207229912510442,0.6974298180627767,0.9183398771245443
TCTN2,7.752892219063819,7.698273853306958,0.054618365756860854,0.6974891804675846,0.9183398771245443
VGF,7.1501643848659056,7.082452085366367,0.06771229949953828,0.6976393280383053,0.9183398771245443
KCNQ1,7.524419570340378,7.584275731009257,-0.059856160668879,0.6972808542910413,0.9183398771245443
SULT2A1,4.91323871379321,4.820443160976345,0.09279555281686491,0.6977356805656798,0.9183772616717143
MIR4746 /// UBXN6,7.800371211246521,7.760068310800868,0.04030290044565277,0.6978405459592997,0.9184258426954849
C2orf43,7.668833740175327,7.624558542917175,0.04427519725815188,0.698188977955111,0.9187054850611747
ATF3,7.395701194759154,7.450583033880922,-0.054881839121767584,0.6981375258024158,0.9187054850611747
CTAGE5,6.539805968766374,6.492406101571485,0.047399867194888756,0.6984635311197137,0.9188644167586411
VWA7,4.6502062786506695,4.563314239447931,0.08689203920273858,0.6985817152937505,0.9188644167586411
KRT37,6.024325954904643,5.933775757872091,0.09055019703255152,0.6985373651123744,0.9188644167586411
TAF4,6.312556045029786,6.344404538413969,-0.031848493384183385,0.6984291242079101,0.9188644167586411
CAPRIN1,10.582126369226623,10.607972432667298,-0.025846063440674527,0.6989408997989807,0.9192473978963822
DFFB,7.938885309783899,7.899386292104329,0.03949901767956998,0.6992626197757587,0.919305312557865
RAB40A,4.001076870508328,3.8808916480833866,0.12018522242494134,0.6993250402077255,0.919305312557865
ASB13,8.242251189907392,8.182273855114735,0.059977334792657544,0.6992337867428343,0.919305312557865
FLCN,6.934889254099552,6.865153488605358,0.06973576549419391,0.6992990070492048,0.919305312557865
SERPINC1,3.2239166296934205,3.2692176420293695,-0.045301012335948965,0.6991715436731338,0.919305312557865
ADAMTS8,4.606757149486267,4.541363254159614,0.06539389532665307,0.6995523174503889,0.9193358197532095
RPL35,14.114942739648077,14.086571174727178,0.028371564920899317,0.6995371878255938,0.9193358197532095
PPID,9.465255804587157,9.5024329118896,-0.03717710730244228,0.6994592309628268,0.9193358197532095
TADA3,6.954764010617993,6.9075842835495225,0.04717972706847018,0.6997582050770718,0.9193844486060756
MAGI1,5.02942143260421,5.0908332343405585,-0.06141180173634808,0.6998614285800449,0.9193844486060756
LMF2,8.857863730405573,8.81260810259112,0.045255627814452026,0.6998179783473661,0.9193844486060756
C3orf36,4.984442977396418,5.083815504700815,-0.09937252730439727,0.6996809009055135,0.9193844486060756
CPEB3,5.489003727202035,5.392361465192654,0.09664226200938053,0.699942651685051,0.9194017822454528
MYO16,3.6790473692664873,3.6319901025363763,0.047057266730111014,0.7002969429506487,0.9196883863548748
TAS2R10,4.94929988687984,4.8307879723985065,0.11851191448133314,0.7002373621029876,0.9196883863548748
LOC100129518 /// SOD2,8.81808478838556,8.76273963616302,0.05534515222253944,0.7004517493311677,0.9197958773802226
GYS2,3.2376797253922778,3.348399130498388,-0.11071940510611045,0.7005149068349709,0.9197958773802226
STC1,5.12450785757675,5.07593474129208,0.04857311628467009,0.7007251922791411,0.9199826086703509
TRIM44,10.347624855521136,10.367340345348405,-0.01971548982726823,0.7016070348157091,0.9201571155297728
RMDN3,8.87746674933151,8.907832086176391,-0.03036533684488063,0.7012736667640959,0.9201571155297728
ZNF362,6.489335826783894,6.567516930147804,-0.07818110336390927,0.701007312316999,0.9201571155297728
TOR1A,9.529296759613423,9.51119324362885,0.018103515984572383,0.7011478277729062,0.9201571155297728
TRO,4.655925356992941,4.718703501559679,-0.06277814456673791,0.7015800154933083,0.9201571155297728
HAO1,4.892896667175361,4.77951931228095,0.11337735489441059,0.7014066518517758,0.9201571155297728
NKX6-1,3.5419848588384255,3.4691186125870366,0.07286624625138893,0.7012087919550091,0.9201571155297728
CCDC102B,2.7092026463267382,2.842873546827901,-0.13367090050116293,0.7012695397286168,0.9201571155297728
NR1H2,8.650169081320753,8.682863581180738,-0.032694499859985626,0.7014139537968294,0.9201571155297728
HAUS7,8.647729607227788,8.672817736737096,-0.025088129509308388,0.7015959825601784,0.9201571155297728
TP53TG5,5.793634373972038,5.716105748279742,0.07752862569229624,0.7013618313802478,0.9201571155297728
ASPM,5.521545784403979,5.366416983394465,0.1551288010095142,0.7017632873128755,0.9202433766343053
GAGE1 /// GAGE12B /// GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE12J /// GAGE13 /// GAGE2D /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7,6.988044230877734,6.931998478514854,0.05604575236288056,0.7018089887510015,0.9202433766343053
ADCYAP1R1,5.876452628149316,5.784755473381124,0.09169715476819196,0.7020459651147131,0.9204648058328819
ATP6V1G2,6.324682358028534,6.249273673870139,0.07540868415839519,0.7021849417524998,0.9204684275252216
TBL3,7.659546958045799,7.587389177800159,0.07215778024563946,0.7021815972045915,0.9204684275252216
SARDH,4.964902445056436,4.923842997561676,0.041059447494759205,0.702273011909259,0.9204945937303496
UBE3A,7.927338435116723,7.954318661403067,-0.026980226286344333,0.7025001484292575,0.9205244818713801
CD300A,8.598734546043707,8.556708206777644,0.04202633926606225,0.7024899067089749,0.9205244818713801
PVR,5.937293973325019,5.8961854365039725,0.04110853682104665,0.7024036659608941,0.9205244818713801
C10orf76,8.602393188993851,8.628063633850644,-0.02567044485679304,0.7035239001646277,0.9206163352754593
DOC2B,5.937465855596906,5.8428442218728875,0.09462163372401822,0.7031901428018128,0.9206163352754593
RPS19,15.319859552036467,15.29668140447537,0.023178147561097262,0.7027717510018956,0.9206163352754593
CORIN,3.3906207988052595,3.5414352015768884,-0.15081440277162894,0.7029265797824171,0.9206163352754593
RRM2,8.270709439529009,8.179343148132936,0.09136629139607244,0.7033414859714513,0.9206163352754593
DLX4,6.298698416663518,6.350318459101136,-0.05162004243761853,0.7034567318053468,0.9206163352754593
SLC3A1,6.16211111646183,6.221299232367024,-0.05918811590519457,0.7034232843138236,0.9206163352754593
DYNC2LI1,4.953143993314616,5.0158616392546245,-0.06271764594000828,0.7032525698648059,0.9206163352754593
SHROOM2,6.308107150302631,6.222799202583926,0.08530794771870553,0.7026788600556954,0.9206163352754593
DLG1,7.372979823757985,7.395539246458931,-0.022559422700945575,0.70338064526394,0.9206163352754593
NCRNA00185 /// TTTY14,3.496647350135631,3.6122102514141603,-0.1155629012785293,0.703436191121845,0.9206163352754593
EVI5,5.757752768212988,5.804442832198856,-0.04669006398586806,0.7029828016793316,0.9206163352754593
CDC27,8.07067245562687,8.047631626779255,0.023040828847614492,0.7033236258399419,0.9206163352754593
APOL5,3.6875444076290353,3.6402388368605614,0.04730557076847397,0.7031791187150215,0.9206163352754593
ZDHHC17,8.37446753429629,8.337701185738753,0.03676634855753669,0.7044467285370201,0.9209322437780834
WHAMMP2 /// WHAMMP3,6.807109166721951,6.843065991928607,-0.03595682520665555,0.7044230852038642,0.9209322437780834
TUBGCP4,8.262574417174752,8.295766921762175,-0.03319250458742218,0.7040013155055099,0.9209322437780834
THBS3,7.413323581207908,7.3763871591251835,0.036936422082724185,0.7044030755838839,0.9209322437780834
PSG1,4.654116120430242,4.712239400441997,-0.05812328001175526,0.7040554116228052,0.9209322437780834
GPR12,7.189519396904662,7.144379037783767,0.04514035912089476,0.7041384252031021,0.9209322437780834
CCL13,4.586358386094836,4.523272768331616,0.06308561776322019,0.7041678926221916,0.9209322437780834
GAPDH,14.197454682908823,14.219112025828148,-0.021657342919324307,0.7043493047162814,0.9209322437780834
ABR,8.96044630338359,8.92047136670027,0.039974936683320195,0.7044463116076429,0.9209322437780834
